,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
881,2545747.wav,39.86,879.0,918.86,2018-11-29 04:01:03.081140,2018-11-29 04:01:03.121000,2018-11-29 04:01:04.000000,tom runs faster than me
882,2545801.wav,67.12700000000001,96.0,163.12699999999995,2018-11-29 05:58:57.836873,2018-11-29 05:58:57.904000,2018-11-29 05:58:58.000000,tom is a bad role model
883,2545811.wav,27.741999999999997,445.0,472.74199999999996,2018-11-29 01:48:32.527258,2018-11-29 01:48:32.555000,2018-11-29 01:48:33.000000,combat out of the jeep
884,2545908.wav,42.407,679.0,721.4069999999999,2018-11-29 05:14:51.278593,2018-11-29 05:14:51.321000,2018-11-29 05:14:52.000000,i'm sorry i can't help
885,2546292.wav,41.368,104.0,145.368,2018-11-29 03:22:14.854632,2018-11-29 03:22:14.896000,2018-11-29 03:22:15.000000,we played games together
886,2546409.wav,30.445,225.0,255.445,2018-11-29 03:33:11.744555,2018-11-29 03:33:11.775000,2018-11-29 03:33:12.000000,tom is starting to cry
887,2546457.wav,38.433,990.0,1028.433,2018-11-29 04:04:43.971567,2018-11-29 04:04:44.010000,2018-11-29 04:04:45.000000,they're not my enemies
888,2546605.wav,40.45399999999999,720.0,760.454,2018-11-29 05:22:30.239546,2018-11-29 05:22:30.280000,2018-11-29 05:22:31.000000,i'm going to head all
889,2546727.wav,50.457,680.0,730.457,2018-11-29 02:37:32.269543,2018-11-29 02:37:32.320000,2018-11-29 02:37:33.000000,i'll arrange a meeting
890,2546779.wav,38.417,126.0,164.417,2018-11-29 05:39:40.835583,2018-11-29 05:39:40.874000,2018-11-29 05:39:41.000000,i was there last night
891,2546800.wav,38.233,625.0,663.2330000000001,2018-11-29 02:23:18.336767,2018-11-29 02:23:18.375000,2018-11-29 02:23:19.000000,i wanted to sit here
892,2546803.wav,60.415000000000006,221.0,281.415,2018-11-29 00:39:16.718585,2018-11-29 00:39:16.779000,2018-11-29 00:39:17.000000,i want to drink coffee
893,2546860.wav,41.643,145.0,186.643,2018-11-29 03:34:56.813357,2018-11-29 03:34:56.855000,2018-11-29 03:34:57.000000,you're bleeding again
894,2546886.wav,43.023,261.0,304.023,2018-11-29 01:42:28.695977,2018-11-29 01:42:28.739000,2018-11-29 01:42:29.000000,will you be there so
895,2547011.wav,41.265,241.0,282.265,2018-11-29 04:39:33.717735,2018-11-29 04:39:33.759000,2018-11-29 04:39:34.000000,khan is a good surgeon
896,2547124.wav,49.95399999999999,417.0,466.954,2018-11-29 01:27:21.533046,2018-11-29 01:27:21.583000,2018-11-29 01:27:22.000000,i'm sorry you're sick
897,2547187.wav,51.637,878.0,929.637,2018-11-29 01:17:49.070363,2018-11-29 01:17:49.122000,2018-11-29 01:17:50.000000,i'm home all the time
898,2547262.wav,39.793,191.0,230.793,2018-11-29 01:57:25.769207,2018-11-29 01:57:25.809000,2018-11-29 01:57:26.000000,i'll never lied to you
899,2547408.wav,47.566,395.0,442.566,2018-11-29 01:35:20.557434,2018-11-29 01:35:20.605000,2018-11-29 01:35:21.000000,i don't need to hear
900,2547639.wav,41.527,506.0,547.5269999999998,2018-11-29 01:02:54.452473,2018-11-29 01:02:54.494000,2018-11-29 01:02:55.000000,phone is ringing
901,2547765.wav,40.134,821.0,861.1339999999999,2018-11-29 01:47:30.138866,2018-11-29 01:47:30.179000,2018-11-29 01:47:31.000000,i'm glad to have fun
902,2547769.wav,39.75,1083.0,1122.75,2018-11-29 01:08:23.877250,2018-11-29 01:08:23.917000,2018-11-29 01:08:25.000000,i'm glad it's not me
903,2547844.wav,39.485,832.0,871.4849999999999,2018-11-29 01:43:16.128515,2018-11-29 01:43:16.168000,2018-11-29 01:43:17.000000,i'll flip you for it
904,2547858.wav,55.375,604.0,659.375,2018-11-29 01:06:40.340625,2018-11-29 01:06:40.396000,2018-11-29 01:06:41.000000,all become stronger
905,2547928.wav,104.48200000000001,287.0,391.482,2018-11-29 01:20:03.608518,2018-11-29 01:20:03.713000,2018-11-29 01:20:04.000000,i'll wanted to call you
906,2548227.wav,40.302,783.0,823.302,2018-11-29 05:23:38.176698,2018-11-29 05:23:38.217000,2018-11-29 05:23:39.000000,i'm not being married
907,2548266.wav,37.714,217.0,254.71400000000003,2018-11-29 02:56:38.745286,2018-11-29 02:56:38.783000,2018-11-29 02:56:39.000000,i'm dealing with it
908,2548344.wav,40.939,414.0,454.939,2018-11-29 01:49:13.545061,2018-11-29 01:49:13.586000,2018-11-29 01:49:14.000000,i'll bet that hurts
909,2548384.wav,46.873999999999995,867.0,913.874,2018-11-29 01:33:08.086126,2018-11-29 01:33:08.133000,2018-11-29 01:33:09.000000,i was scared of tone
910,2548447.wav,40.438,403.0,443.43800000000005,2018-11-29 02:42:31.556562,2018-11-29 02:42:31.597000,2018-11-29 02:42:32.000000,you're a good girl
911,2548525.wav,45.242,1037.0,1082.242,2018-11-29 04:10:14.917758,2018-11-29 04:10:14.963000,2018-11-29 04:10:16.000000,com's car is dirty
912,2548798.wav,43.336000000000006,1005.0,1048.336,2018-11-29 01:46:28.951664,2018-11-29 01:46:28.995000,2018-11-29 01:46:30.000000,all called tom back
913,2548924.wav,42.155,259.0,301.1550000000001,2018-11-29 02:07:14.698845,2018-11-29 02:07:14.741000,2018-11-29 02:07:15.000000,we're in position
914,2548941.wav,41.761,518.0,559.761,2018-11-29 01:50:31.440239,2018-11-29 01:50:31.482000,2018-11-29 01:50:32.000000,we have a meeting
915,2549175.wav,39.139,179.0,218.139,2018-11-29 03:32:24.781861,2018-11-29 03:32:24.821000,2018-11-29 03:32:25.000000,you're not a god
916,2549195.wav,41.48,871.0,912.48,2018-11-29 03:15:05.087520,2018-11-29 03:15:05.129000,2018-11-29 03:15:06.000000,you have a point
917,254924.wav,52.663999999999994,956.0,1008.664,2018-11-29 01:02:28.991336,2018-11-29 01:02:29.044000,2018-11-29 01:02:30.000000,i have a lot of pictures
918,2549292.wav,26.958000000000002,721.0,747.9580000000001,2018-11-29 02:53:55.252042,2018-11-29 02:53:55.279000,2018-11-29 02:53:56.000000,it was a miracle
919,2549478.wav,39.7,433.0,472.7,2018-11-29 03:39:10.527300,2018-11-29 03:39:10.567000,2018-11-29 03:39:11.000000,this is amazing
920,2549576.wav,43.475,557.0,600.475,2018-11-29 02:11:34.399525,2018-11-29 02:11:34.443000,2018-11-29 02:11:35.000000,you're a child
921,2549810.wav,35.503,77.0,112.50299999999999,2018-11-29 01:47:07.887497,2018-11-29 01:47:07.923000,2018-11-29 01:47:08.000000,it's stupid
922,2550143.wav,39.85,509.0,548.8499999999998,2018-11-29 03:43:25.451150,2018-11-29 03:43:25.491000,2018-11-29 03:43:26.000000,we have to overcome many difficulties
923,25504.wav,43.768,846.0,889.768,2018-11-29 01:51:33.110232,2018-11-29 01:51:33.154000,2018-11-29 01:51:34.000000,hi i'm a free man
924,255220.wav,43.47,806.0,849.4699999999998,2018-11-29 03:49:54.150530,2018-11-29 03:49:54.194000,2018-11-29 03:49:55.000000,i asked where to go
925,255227.wav,37.641,362.0,399.64099999999996,2018-11-29 02:34:22.600359,2018-11-29 02:34:22.638000,2018-11-29 02:34:23.000000,i don't like either hacked
926,255512.wav,27.951999999999998,371.0,398.952,2018-11-29 03:14:46.601048,2018-11-29 03:14:46.629000,2018-11-29 03:14:47.000000,i played football
927,255839.wav,81.143,864.0,945.143,2018-11-29 01:50:44.054857,2018-11-29 01:50:44.136000,2018-11-29 01:50:45.000000,i was forced to go
928,255905.wav,48.028,215.0,263.028,2018-11-29 04:05:10.736972,2018-11-29 04:05:10.785000,2018-11-29 04:05:11.000000,i was surprised to see a lion
929,2567689.wav,47.09,129.0,176.09,2018-11-29 03:10:04.823910,2018-11-29 03:10:04.871000,2018-11-29 03:10:05.000000,we need some volunteers
930,2568772.wav,29.45,626.0,655.4499999999998,2018-11-29 02:05:04.344550,2018-11-29 02:05:04.374000,2018-11-29 02:05:05.000000,that's a lot of food
931,257021.wav,42.122,860.0,902.122,2018-11-29 04:36:48.097878,2018-11-29 04:36:48.140000,2018-11-29 04:36:49.000000,i got my shoes what
932,2571533.wav,38.339,1014.0,1052.339,2018-11-29 04:13:52.947661,2018-11-29 04:13:52.986000,2018-11-29 04:13:54.000000,my socks are still damp
933,257925.wav,45.06100000000001,813.0,858.0609999999998,2018-11-29 05:34:32.141939,2018-11-29 05:34:32.187000,2018-11-29 05:34:33.000000,i had an accident at work
934,2583561.wav,39.699,643.0,682.699,2018-11-29 02:43:31.317301,2018-11-29 02:43:31.357000,2018-11-29 02:43:32.000000,don't kill yourself
935,258694.wav,40.504,891.0,931.5039999999999,2018-11-29 01:58:20.068496,2018-11-29 01:58:20.109000,2018-11-29 01:58:21.000000,i know some of the boys
936,258818.wav,37.244,539.0,576.244,2018-11-29 04:12:14.423756,2018-11-29 04:12:14.461000,2018-11-29 04:12:15.000000,i'm saving up to buy a new car
937,25885.wav,40.094,274.0,314.094,2018-11-29 02:44:01.685906,2018-11-29 02:44:01.726000,2018-11-29 02:44:02.000000,smoking is a bad habit
938,2590858.wav,38.125,312.0,350.125,2018-11-29 04:21:31.649875,2018-11-29 04:21:31.688000,2018-11-29 04:21:32.000000,i don't want you to think about it anymore
939,259086.wav,38.88,973.0,1011.88,2018-11-29 06:00:01.988120,2018-11-29 06:00:02.027000,2018-11-29 06:00:03.000000,i bought a dictionary the other day
940,2592590.wav,103.102,433.0,536.102,2018-11-29 00:57:48.463898,2018-11-29 00:57:48.567000,2018-11-29 00:57:49.000000,tom lives along with his parents
941,260342.wav,39.903,580.0,619.903,2018-11-29 05:20:47.380097,2018-11-29 05:20:47.420000,2018-11-29 05:20:48.000000,i'm attracted to him
942,260567.wav,37.982,983.0,1020.982,2018-11-29 05:33:49.979018,2018-11-29 05:33:50.017000,2018-11-29 05:33:51.000000,i didn't say anything to hurt his feelings
943,26107.wav,40.414,566.0,606.414,2018-11-29 04:20:38.393586,2018-11-29 04:20:38.434000,2018-11-29 04:20:39.000000,it takes twenty minutes to walk from the station to school
944,261421.wav,29.78,456.0,485.78,2018-11-29 03:26:58.514220,2018-11-29 03:26:58.544000,2018-11-29 03:26:59.000000,i can job
945,261455.wav,41.45,89.0,130.45000000000002,2018-11-29 02:26:45.869550,2018-11-29 02:26:45.911000,2018-11-29 02:26:46.000000,i stayed at home because i was sick
946,2625028.wav,42.004,158.0,200.00400000000002,2018-11-29 05:44:51.799996,2018-11-29 05:44:51.842000,2018-11-29 05:44:52.000000,tom sent me a message
947,2631685.wav,44.306999999999995,898.0,942.307,2018-11-29 05:49:43.057693,2018-11-29 05:49:43.102000,2018-11-29 05:49:44.000000,i need to send a fax
948,263241.wav,56.958,136.0,192.958,2018-11-29 01:09:16.807042,2018-11-29 01:09:16.864000,2018-11-29 01:09:17.000000,we persuaded him not to go
949,2632509.wav,38.911,485.0,523.9110000000002,2018-11-29 02:21:26.476089,2018-11-29 02:21:26.515000,2018-11-29 02:21:27.000000,i decided to leave the hotel
950,2639754.wav,38.785,1035.0,1073.785,2018-11-29 03:06:23.926215,2018-11-29 03:06:23.965000,2018-11-29 03:06:25.000000,tom pointed out several grammar mistakes on mary's essay
951,2639804.wav,41.18600000000001,92.0,133.186,2018-11-29 01:33:19.866814,2018-11-29 01:33:19.908000,2018-11-29 01:33:20.000000,karl rove marriott drink and placed it in front of her
952,2639821.wav,39.886,202.0,241.886,2018-11-29 00:49:46.758114,2018-11-29 00:49:46.798000,2018-11-29 00:49:47.000000,calm offered to marry his arm and they walked off together
953,2640228.wav,36.981,980.0,1016.981,2018-11-29 05:39:48.983019,2018-11-29 05:39:49.020000,2018-11-29 05:39:50.000000,then a long time since i've felt this bad
954,264025.wav,45.391000000000005,699.0,744.3910000000002,2018-11-29 01:22:25.255609,2018-11-29 01:22:25.301000,2018-11-29 01:22:26.000000,don't waste time
955,2640331.wav,26.978,528.0,554.9780000000001,2018-11-29 02:50:11.445022,2018-11-29 02:50:11.472000,2018-11-29 02:50:12.000000,was it hard for you to get in touch with tom
956,2640440.wav,33.545,103.0,136.545,2018-11-29 03:26:47.863455,2018-11-29 03:26:47.897000,2018-11-29 03:26:48.000000,tom didn't need to use the knife i like him
957,2640589.wav,39.21,390.0,429.21,2018-11-29 02:25:16.570790,2018-11-29 02:25:16.610000,2018-11-29 02:25:17.000000,com what fish and the day before yesterday
958,2640692.wav,37.985,443.0,480.985,2018-11-29 04:10:09.519015,2018-11-29 04:10:09.557000,2018-11-29 04:10:10.000000,you were never very happy here were you
959,2640796.wav,38.468,845.0,883.4680000000002,2018-11-29 02:01:35.116532,2018-11-29 02:01:35.155000,2018-11-29 02:01:36.000000,i had no idea you were here in boston
960,2641188.wav,39.056999999999995,356.0,395.05699999999996,2018-11-29 05:46:17.604943,2018-11-29 05:46:17.644000,2018-11-29 05:46:18.000000,i want to thank you for all your help
961,2641350.wav,42.058,380.0,422.05800000000005,2018-11-29 03:27:27.577942,2018-11-29 03:27:27.620000,2018-11-29 03:27:28.000000,there was no need for you to do that
962,2641451.wav,40.859,670.0,710.8589999999999,2018-11-29 05:28:31.289141,2018-11-29 05:28:31.330000,2018-11-29 05:28:32.000000,thomas to be a very important person
963,2641620.wav,39.865,590.0,629.865,2018-11-29 05:34:03.370135,2018-11-29 05:34:03.410000,2018-11-29 05:34:04.000000,tom says mary was there that night
964,2641636.wav,48.456,321.0,369.45599999999996,2018-11-29 00:40:24.630544,2018-11-29 00:40:24.679000,2018-11-29 00:40:25.000000,tom never said anything to anybody
965,2641908.wav,39.853,764.0,803.8530000000002,2018-11-29 03:50:01.196147,2018-11-29 03:50:01.236000,2018-11-29 03:50:02.000000,i didn't feel much like smiling
966,2642091.wav,43.349,291.0,334.349,2018-11-29 01:48:48.665651,2018-11-29 01:48:48.709000,2018-11-29 01:48:49.000000,tom never regained consciousness
967,2642120.wav,38.162,481.0,519.1619999999999,2018-11-29 02:59:17.480838,2018-11-29 02:59:17.519000,2018-11-29 02:59:18.000000,tom has a really nice girlfriend
968,2642147.wav,29.974,532.0,561.9739999999998,2018-11-29 05:55:18.438026,2018-11-29 05:55:18.468000,2018-11-29 05:55:19.000000,tom deleted mary's e-mail message
969,2642225.wav,45.175,1002.0,1047.175,2018-11-29 01:02:13.952825,2018-11-29 01:02:13.998000,2018-11-29 01:02:15.000000,all we need is a little patience
970,2642279.wav,29.186,845.0,874.186,2018-11-29 05:30:43.125814,2018-11-29 05:30:43.155000,2018-11-29 05:30:44.000000,tom went over to the pool table
971,2642287.wav,42.081,822.0,864.081,2018-11-29 02:57:07.135919,2018-11-29 02:57:07.178000,2018-11-29 02:57:08.000000,tom was beginning to feel happy
972,2642307.wav,41.058,474.0,515.058,2018-11-29 05:20:34.484942,2018-11-29 05:20:34.526000,2018-11-29 05:20:35.000000,tom slammed the door behind him
973,264240.wav,102.867,917.0,1019.867,2018-11-29 03:55:05.980133,2018-11-29 03:55:06.083000,2018-11-29 03:55:07.000000,he'll have to get off at the next station
974,2642453.wav,43.98500000000001,489.0,532.985,2018-11-29 05:27:35.467015,2018-11-29 05:27:35.511000,2018-11-29 05:27:36.000000,something weird going on here
975,2642464.wav,40.19600000000001,198.0,238.196,2018-11-29 00:57:05.761804,2018-11-29 00:57:05.802000,2018-11-29 00:57:06.000000,it's a waste of time to do that
976,2642530.wav,43.059,989.0,1032.059,2018-11-29 02:19:13.967941,2018-11-29 02:19:14.011000,2018-11-29 02:19:15.000000,whatever you do do it quickly
977,2642549.wav,44.57,758.0,802.57,2018-11-29 03:12:32.197430,2018-11-29 03:12:32.242000,2018-11-29 03:12:33.000000,we have room for thirty people
978,2642585.wav,44.74800000000001,941.0,985.748,2018-11-29 04:11:29.014252,2018-11-29 04:11:29.059000,2018-11-29 04:11:30.000000,tom started working right away
979,264266.wav,38.904,455.0,493.904,2018-11-29 05:07:23.506096,2018-11-29 05:07:23.545000,2018-11-29 05:07:24.000000,let's put off the meeting until next friday
980,2642782.wav,44.43,531.0,575.43,2018-11-29 04:27:18.424570,2018-11-29 04:27:18.469000,2018-11-29 04:27:19.000000,your name is next on the list
981,2642826.wav,65.307,564.0,629.3069999999999,2018-11-29 02:13:05.370693,2018-11-29 02:13:05.436000,2018-11-29 02:13:06.000000,what did tom say he was doing
982,2642848.wav,36.268,427.0,463.268,2018-11-29 03:50:46.536732,2018-11-29 03:50:46.573000,2018-11-29 03:50:47.000000,call was with mary all morning
983,2643086.wav,53.65000000000001,486.0,539.65,2018-11-29 05:36:38.460350,2018-11-29 05:36:38.514000,2018-11-29 05:36:39.000000,you know what you need to do
984,2643114.wav,84.56200000000001,882.0,966.562,2018-11-29 05:24:39.033438,2018-11-29 05:24:39.118000,2018-11-29 05:24:40.000000,we've met a few times before
985,2643332.wav,37.74,565.0,602.74,2018-11-29 04:13:02.397260,2018-11-29 04:13:02.435000,2018-11-29 04:13:03.000000,tom and i'd go back a long way
986,2643353.wav,42.762,783.0,825.762,2018-11-29 02:56:54.174238,2018-11-29 02:56:54.217000,2018-11-29 02:56:55.000000,the food hasn't been touched
987,2643392.wav,40.721,621.0,661.721,2018-11-29 05:51:23.338279,2018-11-29 05:51:23.379000,2018-11-29 05:51:24.000000,giving up smoking isn't easy
988,2643477.wav,38.419,418.0,456.419,2018-11-29 02:58:03.543581,2018-11-29 02:58:03.582000,2018-11-29 02:58:04.000000,we have room for three more
989,2643597.wav,41.318999999999996,987.0,1028.319,2018-11-29 03:53:33.971681,2018-11-29 03:53:34.013000,2018-11-29 03:53:35.000000,tom is no longer my student
990,2643728.wav,64.663,911.0,975.663,2018-11-29 04:37:23.024337,2018-11-29 04:37:23.089000,2018-11-29 04:37:24.000000,i've never seen it all so busy
991,264393.wav,41.411,637.0,678.4110000000001,2018-11-29 05:39:33.321589,2018-11-29 05:39:33.363000,2018-11-29 05:39:34.000000,i have a near it
992,2644134.wav,29.555,1074.0,1103.555,2018-11-29 04:35:21.896445,2018-11-29 04:35:21.926000,2018-11-29 04:35:23.000000,do you think thomas hungry
993,2644456.wav,43.065,833.0,876.0649999999998,2018-11-29 05:36:49.123935,2018-11-29 05:36:49.167000,2018-11-29 05:36:50.000000,common area were worried
994,2644497.wav,44.622,849.0,893.6220000000002,2018-11-29 02:13:19.106378,2018-11-29 02:13:19.151000,2018-11-29 02:13:20.000000,don't haven't been fired
995,2644526.wav,50.81100000000001,908.0,958.811,2018-11-29 05:24:25.041189,2018-11-29 05:24:25.092000,2018-11-29 05:24:26.000000,love is a beautiful thing
996,2644568.wav,42.142,867.0,909.1419999999999,2018-11-29 01:38:49.090858,2018-11-29 01:38:49.133000,2018-11-29 01:38:50.000000,has that been done before
997,2644658.wav,38.199,480.0,518.1990000000001,2018-11-29 01:52:32.481801,2018-11-29 01:52:32.520000,2018-11-29 01:52:33.000000,why i've seen here to
998,2644728.wav,37.519,599.0,636.5189999999999,2018-11-29 03:12:42.363481,2018-11-29 03:12:42.401000,2018-11-29 03:12:43.000000,we only have three hours
999,2644999.wav,43.196000000000005,301.0,344.19599999999997,2018-11-29 04:45:13.655804,2018-11-29 04:45:13.699000,2018-11-29 04:45:14.000000,this was in tom's locker
1000,2645053.wav,41.864,923.0,964.8639999999999,2018-11-29 00:38:44.035136,2018-11-29 00:38:44.077000,2018-11-29 00:38:45.000000,his adventure card tom
1001,2645072.wav,42.036,937.0,979.036,2018-11-29 03:40:54.020964,2018-11-29 03:40:54.063000,2018-11-29 03:40:55.000000,how're you doing that whole
1002,2645579.wav,42.297,398.0,440.297,2018-11-29 02:35:20.559703,2018-11-29 02:35:20.602000,2018-11-29 02:35:21.000000,you need my permission
1003,2645662.wav,47.35,237.0,284.35,2018-11-29 04:38:33.715650,2018-11-29 04:38:33.763000,2018-11-29 04:38:34.000000,what are you proposing
