audiofilename,audio_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,payloadsize,audiofilesize,audiofileobjectsize,audio_length,f_t0,f_t1,f_t2,f_t3,f_t4,f_t5,f_t6
/home/pi/Music/mountedDirectory/2273288.wav,13.2565478689,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453931.72145,1543453937.42536,1543453937.44447,1543453937.44473,1543453937.49624,145,46588,64,1,1543453931.72146,1543453931.72148,1543453931.72166,1543453931.72459,1543453935.33302,1543453937.42528,1543453937.42534
/home/pi/Music/mountedDirectory/5608153.wav,12.4364607947,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453937.54632,1543453946.01995,1543453946.02915,1543453946.02939,1543453946.08152,164,82472,64,2,1543453937.54634,1543453937.54635,1543453937.54653,1543453937.54948,1543453944.65983,1543453946.01987,1543453946.01993
/home/pi/Music/mountedDirectory/293370.wav,12.7540896065,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453946.1344,1543453950.92514,1543453951.00795,1543453951.00821,1543453951.06276,159,62672,63,1,1543453946.13441,1543453946.13443,1543453946.13459,1543453946.13749,1543453949.04215,1543453950.92506,1543453950.92512
/home/pi/Music/mountedDirectory/2998912.wav,12.4373365232,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453951.11442,1543453957.7093,1543453957.71455,1543453957.7148,1543453957.76606,167,82474,64,2,1543453951.11443,1543453951.11445,1543453951.11462,1543453951.11776,1543453956.42706,1543453957.70922,1543453957.70929
/home/pi/Music/mountedDirectory/5825545.wav,11.7249222694,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453957.81809,1543453963.94853,1543453963.97056,1543453963.97082,1543453964.02387,148,57170,64,1,1543453957.8181,1543453957.81812,1543453957.81829,1543453957.82132,1543453962.94844,1543453963.94845,1543453963.94851
/home/pi/Music/mountedDirectory/3287091.wav,12.5533887655,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453964.06708,1543453971.05412,1543453971.07666,1543453971.07692,1543453971.13028,161,66468,64,2,1543453964.06709,1543453964.06711,1543453964.06728,1543453964.07048,1543453969.92593,1543453971.05404,1543453971.0541
/home/pi/Music/mountedDirectory/735354.wav,12.2672574142,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453971.18285,1543453978.21128,1543453978.27438,1543453978.27465,1543453978.32597,149,58458,63,1,1543453971.18286,1543453971.18288,1543453971.18305,1543453971.18605,1543453976.61028,1543453978.2112,1543453978.21126
/home/pi/Music/mountedDirectory/42351.wav,11.969744048,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453978.37277,1543453984.31942,1543453984.32424,1543453984.32449,1543453984.37858,146,53654,62,1,1543453978.37279,1543453978.3728,1543453978.37297,1543453978.37604,1543453983.662,1543453984.31935,1543453984.31941
/home/pi/Music/mountedDirectory/5738689.wav,12.95651778,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453984.42501,1543453990.86909,1543453990.901,1543453990.90126,1543453990.95608,156,71264,64,2,1543453984.42502,1543453984.42504,1543453984.42523,1543453984.42817,1543453988.7193,1543453990.86901,1543453990.86907
/home/pi/Music/mountedDirectory/1357386.wav,12.2888512817,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453991.01183,1543453994.2051,1543453994.22236,1543453994.22262,1543453994.27413,140,38606,64,1,1543453991.01184,1543453991.01186,1543453991.01203,1543453991.01509,1543453993.47312,1543453994.20502,1543453994.20508
/home/pi/Music/mountedDirectory/1013826.wav,12.3574337991,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543453994.31753,1543454000.33718,1543454000.40985,1543454000.41011,1543454000.46622,144,37004,64,1,1543453994.31754,1543453994.31756,1543453994.31773,1543453994.32134,1543453998.46069,1543454000.3371,1543454000.33716
/home/pi/Music/mountedDirectory/4134235.wav,12.1267406234,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454000.50941,1543454007.92943,1543454008.00175,1543454008.00202,1543454008.05323,162,77986,64,2,1543454000.50942,1543454000.50944,1543454000.50961,1543454000.51282,1543454006.36177,1543454007.92934,1543454007.9294
/home/pi/Music/mountedDirectory/3449378.wav,12.3591338693,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454008.10668,1543454014.69671,1543454014.71638,1543454014.71664,1543454014.76931,157,71264,64,2,1543454008.10669,1543454008.1067,1543454008.10688,1543454008.11011,1543454013.18182,1543454014.69663,1543454014.69669
/home/pi/Music/mountedDirectory/2406637.wav,13.0013762608,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454014.82122,1543454021.73358,1543454021.7433,1543454021.74355,1543454021.7945,159,70624,64,2,1543454014.82123,1543454014.82125,1543454014.82142,1543454014.82442,1543454020.36806,1543454021.7335,1543454021.73356
/home/pi/Music/mountedDirectory/3923558.wav,12.2040948797,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454021.85024,1543454028.8089,1543454028.84737,1543454028.84763,1543454028.89786,160,77984,64,2,1543454021.85025,1543454021.85027,1543454021.85044,1543454021.85334,1543454027.06523,1543454028.80882,1543454028.80888
/home/pi/Music/mountedDirectory/5210214.wav,12.8642558595,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454028.94894,1543454037.24208,1543454037.28454,1543454037.2848,1543454037.33892,165,82472,64,2,1543454028.94895,1543454028.94896,1543454028.94913,1543454028.95222,1543454035.52507,1543454037.242,1543454037.24206
/home/pi/Music/mountedDirectory/3439469.wav,12.0774941571,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454037.39534,1543454044.17634,1543454044.18725,1543454044.1875,1543454044.2404,150,51416,64,1,1543454037.39535,1543454037.39537,1543454037.39557,1543454037.3986,1543454042.0438,1543454044.17626,1543454044.17632
/home/pi/Music/mountedDirectory/4724935.wav,12.2342004807,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454044.28841,1543454048.02997,1543454048.0435,1543454048.04375,1543454048.09662,150,65174,64,2,1543454044.28842,1543454044.28844,1543454044.28861,1543454044.2917,1543454047.22098,1543454048.02989,1543454048.02995
/home/pi/Music/mountedDirectory/4803544.wav,12.2616359601,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454048.14666,1543454053.73681,1543454053.74638,1543454053.74664,1543454053.80194,154,71264,64,2,1543454048.14667,1543454048.14669,1543454048.14686,1543454048.15,1543454052.28316,1543454053.73674,1543454053.7368
/home/pi/Music/mountedDirectory/5437075.wav,12.6453677919,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454053.85302,1543454060.26195,1543454060.28711,1543454060.28737,1543454060.33915,152,66460,64,2,1543454053.85303,1543454053.85305,1543454053.85322,1543454053.85613,1543454058.81302,1543454060.26186,1543454060.26193
/home/pi/Music/mountedDirectory/2645686.wav,12.6142165373,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454060.39292,1543454064.47076,1543454064.47286,1543454064.4731,1543454064.5232,151,54616,64,1,1543454060.39293,1543454060.39295,1543454060.39312,1543454060.39635,1543454063.06658,1543454064.47068,1543454064.47074
/home/pi/Music/mountedDirectory/3200954.wav,12.2953999599,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454064.57404,1543454071.08311,1543454071.11252,1543454071.11278,1543454071.16644,159,78624,64,2,1543454064.57405,1543454064.57407,1543454064.57426,1543454064.57712,1543454069.46756,1543454071.08303,1543454071.08309
/home/pi/Music/mountedDirectory/1922111.wav,13.324741845,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454071.21924,1543454080.11892,1543454080.25534,1543454080.25551,1543454080.28548,167,86632,64,2,1543454071.21925,1543454071.21927,1543454071.21944,1543454071.22255,1543454077.82643,1543454080.11884,1543454080.1189
/home/pi/Music/mountedDirectory/4014982.wav,12.5625633048,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454080.31972,1543454088.62593,1543454088.64679,1543454088.64705,1543454088.69871,156,60380,64,1,1543454080.31982,1543454080.31983,1543454080.31995,1543454080.32217,1543454087.14431,1543454088.62585,1543454088.62591
/home/pi/Music/mountedDirectory/5641715.wav,12.4181461886,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454088.75115,1543454096.05027,1543454096.06553,1543454096.06579,1543454096.11658,164,84070,64,2,1543454088.75116,1543454088.75118,1543454088.75135,1543454088.75435,1543454094.66739,1543454096.05019,1543454096.05025
/home/pi/Music/mountedDirectory/4498271.wav,13.0666406692,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454096.17009,1543454109.90905,1543454109.98451,1543454109.98477,1543454110.03919,185,130810,64,4,1543454096.1701,1543454096.17012,1543454096.1703,1543454096.17323,1543454107.05023,1543454109.90896,1543454109.90902
/home/pi/Music/mountedDirectory/3023724.wav,12.3930224434,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454110.10662,1543454116.82876,1543454116.91613,1543454116.9164,1543454116.9688,167,85990,64,2,1543454110.10663,1543454110.10665,1543454110.10682,1543454110.11015,1543454114.86326,1543454116.82868,1543454116.82874
/home/pi/Music/mountedDirectory/2030049.wav,13.2004389666,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454117.02194,1543454129.14392,1543454129.29138,1543454129.29164,1543454129.34144,170,94638,64,2,1543454117.02195,1543454117.02196,1543454117.02213,1543454117.02543,1543454126.6271,1543454129.14387,1543454129.14391
/home/pi/Music/mountedDirectory/1311768.wav,12.7810043575,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454129.40482,1543454133.29697,1543454133.30636,1543454133.30662,1543454133.3609,152,51442,64,1,1543454129.40483,1543454129.40485,1543454129.40503,1543454129.40871,1543454132.03833,1543454133.29689,1543454133.29695
/home/pi/Music/mountedDirectory/2372847.wav,12.6118294394,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454133.41204,1543454140.51564,1543454140.52202,1543454140.52227,1543454140.57297,157,74464,64,2,1543454133.41205,1543454133.41207,1543454133.41223,1543454133.41512,1543454138.70414,1543454140.51556,1543454140.51562
/home/pi/Music/mountedDirectory/5757360.wav,12.6372128526,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454140.62574,1543454145.32631,1543454145.34151,1543454145.34176,1543454145.3938,148,58456,64,1,1543454140.62575,1543454140.62577,1543454140.62594,1543454140.62882,1543454144.06793,1543454145.32623,1543454145.3263
/home/pi/Music/mountedDirectory/2775337.wav,12.9166996112,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454145.44314,1543454151.82571,1543454151.8638,1543454151.86406,1543454151.91886,154,59418,64,1,1543454145.44315,1543454145.44317,1543454145.44334,1543454145.44626,1543454150.31037,1543454151.82563,1543454151.82569
/home/pi/Music/mountedDirectory/5840530.wav,12.0803300723,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454151.96878,1543454157.94675,1543454157.98634,1543454157.9866,1543454158.04079,145,57168,64,1,1543454151.96879,1543454151.96881,1543454151.96899,1543454151.9722,1543454156.35436,1543454157.94667,1543454157.94673
/home/pi/Music/mountedDirectory/3820016.wav,12.8938929707,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454158.08717,1543454166.67111,1543454166.70392,1543454166.70418,1543454166.75783,154,69662,64,2,1543454158.08718,1543454158.0872,1543454158.08737,1543454158.09067,1543454164.53999,1543454166.67103,1543454166.67109
/home/pi/Music/mountedDirectory/295903.wav,13.404127588,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454166.81489,1543454174.49858,1543454174.55207,1543454174.55233,1543454174.60476,170,93042,63,2,1543454166.8149,1543454166.81492,1543454166.81509,1543454166.81814,1543454172.69222,1543454174.49849,1543454174.49856
/home/pi/Music/mountedDirectory/2016947.wav,12.7549043268,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454174.66885,1543454181.82532,1543454181.8811,1543454181.88136,1543454181.93208,163,75428,64,2,1543454174.66886,1543454174.66887,1543454174.66904,1543454174.67229,1543454179.96909,1543454181.82524,1543454181.8253
/home/pi/Music/mountedDirectory/2647355.wav,12.4362342274,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454181.98698,1543454185.3453,1543454185.35921,1543454185.35947,1543454185.41317,146,49814,64,1,1543454181.98699,1543454181.98701,1543454181.98718,1543454181.99047,1543454184.23995,1543454185.34522,1543454185.34528
/home/pi/Music/mountedDirectory/2542562.wav,12.3021248483,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454185.45984,1543454191.88985,1543454191.9765,1543454191.9768,1543454192.02892,158,66466,64,2,1543454185.45985,1543454185.45987,1543454185.46005,1543454185.46301,1543454190.07885,1543454191.88968,1543454191.88983
/home/pi/Music/mountedDirectory/3410990.wav,11.9755790576,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454192.08015,1543454197.56351,1543454197.5768,1543454197.57706,1543454197.6317,149,62616,64,1,1543454192.08016,1543454192.08018,1543454192.0803,1543454192.08349,1543454196.54536,1543454197.56343,1543454197.56349
/home/pi/Music/mountedDirectory/2011916.wav,12.6438140875,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454197.67775,1543454202.49733,1543454202.51474,1543454202.515,1543454202.56898,152,69018,64,2,1543454197.67776,1543454197.67778,1543454197.67791,1543454197.6813,1543454201.42615,1543454202.49725,1543454202.49731
/home/pi/Music/mountedDirectory/3185580.wav,12.5607620124,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454202.6228,1543454208.37388,1543454208.39279,1543454208.39296,1543454208.42191,148,62616,64,1,1543454202.62281,1543454202.62282,1543454202.62295,1543454202.62593,1543454207.19327,1543454208.37382,1543454208.37386
/home/pi/Music/mountedDirectory/6048275.wav,12.3776502981,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454208.4714,1543454213.70932,1543454213.71983,1543454213.72008,1543454213.77545,151,65174,64,2,1543454208.47141,1543454208.47143,1543454208.47156,1543454208.47464,1543454212.52093,1543454213.70924,1543454213.7093
/home/pi/Music/mountedDirectory/5752493.wav,12.5504094317,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454213.82352,1543454219.9926,1543454220.06604,1543454220.0663,1543454220.12031,150,58458,64,1,1543454213.82353,1543454213.82354,1543454213.82367,1543454213.82664,1543454218.23592,1543454219.99252,1543454219.99258
/home/pi/Music/mountedDirectory/4497876.wav,11.9645588309,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454220.16821,1543454225.16609,1543454225.1874,1543454225.18766,1543454225.24346,152,57176,64,1,1543454220.16822,1543454220.16824,1543454220.16836,1543454220.17155,1543454223.43985,1543454225.16601,1543454225.16607
/home/pi/Music/mountedDirectory/44618.wav,12.3871336266,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454225.28772,1543454229.85274,1543454229.87079,1543454229.87104,1543454229.92367,147,54636,62,1,1543454225.28773,1543454225.28775,1543454225.28787,1543454225.29113,1543454228.86492,1543454229.85267,1543454229.85272
/home/pi/Music/mountedDirectory/1141016.wav,12.8824719258,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454229.97057,1543454234.73404,1543454234.75004,1543454234.7502,1543454234.78205,156,67420,64,2,1543454229.97058,1543454229.9706,1543454229.97074,1543454229.97374,1543454233.58702,1543454234.73399,1543454234.73403
/home/pi/Music/mountedDirectory/4398141.wav,12.6853630704,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454234.81154,1543454241.08901,1543454241.10478,1543454241.10503,1543454241.15887,160,87268,64,2,1543454234.81155,1543454234.81156,1543454234.81164,1543454234.81368,1543454239.96963,1543454241.08894,1543454241.08899
/home/pi/Music/mountedDirectory/3345304.wav,11.8860206545,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454241.21666,1543454246.90984,1543454246.91885,1543454246.9191,1543454246.97258,152,50460,64,1,1543454241.21667,1543454241.21669,1543454241.21682,1543454241.2199,1543454245.68059,1543454246.90969,1543454246.90982
/home/pi/Music/mountedDirectory/5469750.wav,12.8603504584,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543454247.01621,1543454254.90327,1543454254.93861,1543454254.93887,1543454254.99121,165,79272,64,2,1543454247.01622,1543454247.01623,1543454247.01636,1543454247.01926,1543454253.29102,1543454254.90319,1543454254.90325
