,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
474,1904819.wav,21.413,671.0,692.4129999999999,2018-12-27 04:31:28.307587,2018-12-27 04:31:28.329000,2018-12-27 04:31:29.000000,the whole thing doesn't make sense
475,1922111.wav,23.069,354.0,377.06899999999996,2018-12-27 04:21:57.622931,2018-12-27 04:21:57.646000,2018-12-27 04:21:58.000000,tom price open the door with a crowbar
476,1933293.wav,24.115000000000002,134.0,158.115,2018-12-27 00:42:27.841885,2018-12-27 00:42:27.866000,2018-12-27 00:42:28.000000,i gotta see in english
477,1933576.wav,24.074,710.0,734.074,2018-12-27 02:29:33.265926,2018-12-27 02:29:33.290000,2018-12-27 02:29:34.000000,i appreciate sure interest
478,1934838.wav,36.062999999999995,886.0,922.063,2018-12-27 06:29:31.077937,2018-12-27 06:29:31.114000,2018-12-27 06:29:32.000000,i'm just like to have a quick conversation with tom before we leave
479,1936353.wav,19.012999999999998,807.0,826.013,2018-12-27 00:51:42.173987,2018-12-27 00:51:42.193000,2018-12-27 00:51:43.000000,i'd like to speak with tall
480,1936435.wav,20.872999999999998,396.0,416.873,2018-12-27 06:56:25.583127,2018-12-27 06:56:25.604000,2018-12-27 06:56:26.000000,i like to interview tom
481,19377.wav,23.275000000000002,919.0,942.275,2018-12-27 04:06:48.057725,2018-12-27 04:06:48.081000,2018-12-27 04:06:49.000000,i can't judge distance
482,1937709.wav,23.545,683.0,706.545,2018-12-26 23:55:47.293455,2018-12-26 23:55:47.317000,2018-12-26 23:55:48.000000,no one let's me have fun anymore
483,1938769.wav,39.873,806.0,845.8729999999999,2018-12-26 22:18:34.154127,2018-12-26 22:18:34.194000,2018-12-26 22:18:35.000000,i thought tom would want to see this movie
484,1938775.wav,23.624,264.0,287.62399999999997,2018-12-27 00:35:00.712376,2018-12-27 00:35:00.736000,2018-12-27 00:35:01.000000,i thought tom would want it back
485,19447.wav,22.290999999999997,616.0,638.291,2018-12-27 04:39:57.361709,2018-12-27 04:39:57.384000,2018-12-27 04:39:58.000000,we had a kid just last year
486,1950722.wav,22.163999999999998,1106.0,1128.164,2018-12-27 03:30:41.871836,2018-12-27 03:30:41.894000,2018-12-27 03:30:43.000000,content to be held responsible for this
487,19509.wav,23.734,476.0,499.73400000000004,2018-12-27 02:04:32.500266,2018-12-27 02:04:32.524000,2018-12-27 02:04:33.000000,cattle were grazing in the field
488,1951388.wav,22.358,281.0,303.358,2018-12-27 06:49:09.696642,2018-12-27 06:49:09.719000,2018-12-27 06:49:10.000000,i can't catch my breath
489,1951432.wav,22.481,302.0,324.481,2018-12-27 04:14:23.675519,2018-12-27 04:14:23.698000,2018-12-27 04:14:24.000000,content to continue working here
490,1951487.wav,26.391000000000002,358.0,384.39099999999996,2018-12-27 02:01:27.615609,2018-12-27 02:01:27.642000,2018-12-27 02:01:28.000000,i can't do anything like that
491,1951532.wav,23.009999999999998,994.0,1017.01,2018-12-27 02:36:08.982990,2018-12-27 02:36:09.006000,2018-12-27 02:36:10.000000,you can do this to me
492,1951602.wav,23.421,181.0,204.421,2018-12-27 06:20:33.795579,2018-12-27 06:20:33.819000,2018-12-27 06:20:34.000000,i can't figure out whether you're stubborn or stupid
493,1951615.wav,35.518,355.0,390.518,2018-12-27 01:32:30.609482,2018-12-27 01:32:30.645000,2018-12-27 01:32:31.000000,tom can't find his watch
494,1951687.wav,28.494,537.0,565.494,2018-12-27 03:09:06.434506,2018-12-27 03:09:06.463000,2018-12-27 03:09:07.000000,i can't give those to you
495,1951870.wav,22.392,658.0,680.392,2018-12-27 03:19:52.319608,2018-12-27 03:19:52.342000,2018-12-27 03:19:53.000000,you can't sit com and expects him not to hit you back
496,1951982.wav,24.613,677.0,701.613,2018-12-27 05:22:48.298387,2018-12-27 05:22:48.323000,2018-12-27 05:22:49.000000,i can't just do nothing
497,1952028.wav,21.372,615.0,636.3720000000001,2018-12-27 05:04:03.363628,2018-12-27 05:04:03.385000,2018-12-27 05:04:04.000000,i can't keep my eyes off of it
498,1952042.wav,24.769,845.0,869.769,2018-12-27 00:10:36.130231,2018-12-27 00:10:36.155000,2018-12-27 00:10:37.000000,your parents can't keep us apart forever
499,1953411.wav,23.953,560.0,583.9530000000001,2018-12-27 04:51:22.416047,2018-12-27 04:51:22.440000,2018-12-27 04:51:23.000000,you need to be here for your family
500,19539.wav,24.456,602.0,626.456,2018-12-27 00:21:44.373544,2018-12-27 00:21:44.398000,2018-12-27 00:21:45.000000,printer needs paper
501,1954280.wav,22.753,570.0,592.7529999999999,2018-12-26 23:26:37.407247,2018-12-26 23:26:37.430000,2018-12-26 23:26:38.000000,watch how i'd do it
502,1954557.wav,21.767000000000003,166.0,187.767,2018-12-27 06:33:08.812233,2018-12-27 06:33:08.834000,2018-12-27 06:33:09.000000,i can't let alone be put in prison for something he didn't do
503,1954568.wav,21.447,939.0,960.447,2018-12-27 01:53:34.039553,2018-12-27 01:53:34.061000,2018-12-27 01:53:35.000000,you can't let time did away with that
504,1954577.wav,33.684,839.0,872.684,2018-12-27 06:38:04.127316,2018-12-27 06:38:04.161000,2018-12-27 06:38:05.000000,we can't let time keep seeing mary
505,1954611.wav,20.808,436.0,456.808,2018-12-27 01:48:16.543192,2018-12-27 01:48:16.564000,2018-12-27 01:48:17.000000,you can't live on potato chips
506,1954676.wav,24.397,814.0,838.3969999999999,2018-12-27 04:48:43.161603,2018-12-27 04:48:43.186000,2018-12-27 04:48:44.000000,i can't pinpoint the problem
507,1954689.wav,24.608,591.0,615.6080000000001,2018-12-27 05:29:38.384392,2018-12-27 05:29:38.409000,2018-12-27 05:29:39.000000,we can't predict where tom is going to be
508,1954695.wav,21.329,471.0,492.329,2018-12-27 06:45:19.507671,2018-12-27 06:45:19.529000,2018-12-27 06:45:20.000000,i can't promise that i'll be here tomorrow
509,1954709.wav,22.844,968.0,990.8439999999999,2018-12-27 04:27:41.009156,2018-12-27 04:27:41.032000,2018-12-27 04:27:42.000000,you can't pull it off
510,1954778.wav,21.776,721.0,742.776,2018-12-27 04:52:55.257224,2018-12-27 04:52:55.279000,2018-12-27 04:52:56.000000,can't remember the password i used for this website
511,1954833.wav,29.019,1052.0,1081.019,2018-12-27 02:47:45.918981,2018-12-27 02:47:45.948000,2018-12-27 02:47:47.000000,we can't see any stars tonight
512,1954836.wav,22.703,597.0,619.703,2018-12-27 04:28:43.380297,2018-12-27 04:28:43.403000,2018-12-27 04:28:44.000000,we can't see each other for a while
513,1954969.wav,30.134999999999998,511.0,541.135,2018-12-26 23:04:07.458865,2018-12-26 23:04:07.489000,2018-12-26 23:04:08.000000,we can't talk now
514,1956120.wav,21.503,791.0,812.5029999999999,2018-12-27 06:28:09.187497,2018-12-27 06:28:09.209000,2018-12-27 06:28:10.000000,what you want to do with it
515,1956407.wav,23.699,869.0,892.6990000000001,2018-12-27 05:54:35.107301,2018-12-27 05:54:35.131000,2018-12-27 05:54:36.000000,to just forget anything
516,1960931.wav,25.718,806.0,831.718,2018-12-27 00:18:46.168282,2018-12-27 00:18:46.194000,2018-12-27 00:18:47.000000,holmes lawyer said that he couldn't put 'em on the stand
517,1961235.wav,23.479,211.0,234.47899999999998,2018-12-27 05:49:09.765521,2018-12-27 05:49:09.789000,2018-12-27 05:49:10.000000,i thought i heard music
518,1961385.wav,33.188,665.0,698.188,2018-12-26 23:50:41.301812,2018-12-26 23:50:41.335000,2018-12-26 23:50:42.000000,i thought mary still loved me
519,1961448.wav,20.187,273.0,293.18699999999995,2018-12-27 05:49:23.706813,2018-12-27 05:49:23.727000,2018-12-27 05:49:24.000000,i thought commentary you were going to boston
520,1961489.wav,22.109,417.0,439.10900000000004,2018-12-27 01:53:51.560891,2018-12-27 01:53:51.583000,2018-12-27 01:53:52.000000,i thought tom was a nice guy
521,1961605.wav,40.730000000000004,856.0,896.73,2018-12-27 04:37:21.103270,2018-12-27 04:37:21.144000,2018-12-27 04:37:22.000000,i thought she didn't know that
522,1961654.wav,23.216,268.0,291.21599999999995,2018-12-27 05:40:06.708784,2018-12-27 05:40:06.732000,2018-12-27 05:40:07.000000,i thought she might want something to drink
523,1961780.wav,22.873,1091.0,1113.8729999999998,2018-12-27 02:47:17.886127,2018-12-27 02:47:17.909000,2018-12-27 02:47:19.000000,i thought you were working
524,1961842.wav,31.725,565.0,596.7249999999999,2018-12-27 00:21:07.403275,2018-12-27 00:21:07.435000,2018-12-27 00:21:08.000000,i thought she'd want it back
525,1963184.wav,25.909000000000002,761.0,786.909,2018-12-27 04:43:02.213091,2018-12-27 04:43:02.239000,2018-12-27 04:43:03.000000,wired to already on board the ship
526,1970157.wav,23.039,622.0,645.039,2018-12-27 03:50:40.354961,2018-12-27 03:50:40.378000,2018-12-27 03:50:41.000000,i don't think tom has too many friends
527,1972285.wav,17.443,1018.9999999999999,1036.443,2018-12-27 05:29:57.963557,2018-12-27 05:29:57.981000,2018-12-27 05:29:59.000000,please call before you go
528,1972619.wav,22.967000000000002,906.0,928.967,2018-12-27 00:26:27.071033,2018-12-27 00:26:27.094000,2018-12-27 00:26:28.000000,thompson
529,1972627.wav,24.511000000000003,237.0,261.51099999999997,2018-12-27 02:31:41.738489,2018-12-27 02:31:41.763000,2018-12-27 02:31:42.000000,follow us
530,1974716.wav,23.488,696.0,719.488,2018-12-27 03:38:03.280512,2018-12-27 03:38:03.304000,2018-12-27 03:38:04.000000,stop shooting
531,1975681.wav,22.288,1085.0,1107.288,2018-12-27 07:05:33.892712,2018-12-27 07:05:33.915000,2018-12-27 07:05:35.000000,have you actually ever tried it
532,1977709.wav,43.017,778.0,821.017,2018-12-27 02:39:07.178983,2018-12-27 02:39:07.222000,2018-12-27 02:39:08.000000,don't push me
533,1983997.wav,22.99,197.0,219.98999999999998,2018-12-27 05:05:36.780010,2018-12-27 05:05:36.803000,2018-12-27 05:05:37.000000,it was not at all funny
534,1991743.wav,22.307000000000002,461.0,483.30699999999996,2018-12-26 22:58:18.516693,2018-12-26 22:58:18.539000,2018-12-26 22:58:19.000000,why did you start studying french
535,1994439.wav,26.836,965.0,991.836,2018-12-26 22:13:44.008164,2018-12-26 22:13:44.035000,2018-12-26 22:13:45.000000,khan is obviously in trouble
536,1994448.wav,30.171,802.0,832.171,2018-12-27 04:54:22.167829,2018-12-27 04:54:22.198000,2018-12-27 04:54:23.000000,tom doesn't even know he's in trouble
537,1996919.wav,18.175,255.0,273.175,2018-12-27 01:25:23.726825,2018-12-27 01:25:23.745000,2018-12-27 01:25:24.000000,this is correct
538,1998194.wav,25.778,810.0,835.778,2018-12-26 23:37:31.164222,2018-12-26 23:37:31.190000,2018-12-26 23:37:32.000000,do you have any idea who would do this
539,2004541.wav,22.719,591.0,613.719,2018-12-27 05:53:29.386281,2018-12-27 05:53:29.409000,2018-12-27 05:53:30.000000,what are you doing sunday
540,2006536.wav,22.249000000000002,258.0,280.249,2018-12-27 04:43:34.719751,2018-12-27 04:43:34.742000,2018-12-27 04:43:35.000000,you should be grateful
541,2007396.wav,21.348,518.0,539.3480000000001,2018-12-27 03:12:40.460652,2018-12-27 03:12:40.482000,2018-12-27 03:12:41.000000,let's find out what tom watson
542,2007449.wav,30.556,432.0,462.55600000000004,2018-12-27 05:45:13.537444,2018-12-27 05:45:13.568000,2018-12-27 05:45:14.000000,let's be logical about this
543,2007464.wav,22.156,432.0,454.156,2018-12-27 01:17:26.545844,2018-12-27 01:17:26.568000,2018-12-27 01:17:27.000000,let's not keep on waiting
544,2007491.wav,23.787,652.0,675.787,2018-12-27 05:40:53.324213,2018-12-27 05:40:53.348000,2018-12-27 05:40:54.000000,let's see what's in there
545,2007516.wav,35.676,429.0,464.676,2018-12-27 00:08:28.535324,2018-12-27 00:08:28.571000,2018-12-27 00:08:29.000000,let's do it one more time
546,2007554.wav,23.222,223.0,246.222,2018-12-27 04:41:27.753778,2018-12-27 04:41:27.777000,2018-12-27 04:41:28.000000,let's go inside and talk
547,2007575.wav,29.226,1041.0,1070.2259999999999,2018-12-27 03:17:25.929774,2018-12-27 03:17:25.959000,2018-12-27 03:17:27.000000,let's play another game
548,2007684.wav,21.464000000000002,310.0,331.464,2018-12-27 02:38:19.668536,2018-12-27 02:38:19.690000,2018-12-27 02:38:20.000000,let's see what it is
549,2007697.wav,24.99,656.0,680.99,2018-12-27 06:35:24.319010,2018-12-27 06:35:24.344000,2018-12-27 06:35:25.000000,let's just calm down
550,2007720.wav,24.595,931.0,955.595,2018-12-27 04:37:09.044405,2018-12-27 04:37:09.069000,2018-12-27 04:37:10.000000,let's get a donut
551,2007785.wav,24.965,292.0,316.965,2018-12-26 22:57:54.683035,2018-12-26 22:57:54.708000,2018-12-26 22:57:55.000000,let's just go way
552,2007916.wav,21.631999999999998,123.0,144.632,2018-12-27 06:12:23.855368,2018-12-27 06:12:23.877000,2018-12-27 06:12:24.000000,let's go down
553,2011282.wav,18.708,271.0,289.708,2018-12-27 07:04:25.710292,2018-12-27 07:04:25.729000,2018-12-27 07:04:26.000000,i want to win
554,2011351.wav,25.512,675.0,700.5120000000001,2018-12-27 04:38:27.299488,2018-12-27 04:38:27.325000,2018-12-27 04:38:28.000000,tom wants it now
555,2011393.wav,29.357999999999997,417.0,446.358,2018-12-26 22:57:40.553642,2018-12-26 22:57:40.583000,2018-12-26 22:57:41.000000,do you want a beer
556,2011406.wav,22.884999999999998,662.0,684.885,2018-12-27 01:08:20.315115,2018-12-27 01:08:20.338000,2018-12-27 01:08:21.000000,a lot to be heard
557,2011427.wav,25.79,557.0,582.7900000000001,2018-12-27 04:33:51.417210,2018-12-27 04:33:51.443000,2018-12-27 04:33:52.000000,i want to warn you
558,2011454.wav,25.712,875.0,900.712,2018-12-27 04:53:36.099288,2018-12-27 04:53:36.125000,2018-12-27 04:53:37.000000,we want to hear it
559,2011502.wav,28.474,1049.0,1077.474,2018-12-26 23:40:46.922526,2018-12-26 23:40:46.951000,2018-12-26 23:40:48.000000,i want to home now
560,2011536.wav,22.98,1061.0,1083.98,2018-12-27 00:41:20.916020,2018-12-27 00:41:20.939000,2018-12-27 00:41:22.000000,you don't want that
561,2011642.wav,22.468999999999998,662.0,684.469,2018-12-27 05:53:33.315531,2018-12-27 05:53:33.338000,2018-12-27 05:53:34.000000,go to want to win
562,2011643.wav,24.733999999999998,386.0,410.734,2018-12-27 05:35:43.589266,2018-12-27 05:35:43.614000,2018-12-27 05:35:44.000000,i didn't want the job
563,2011710.wav,21.745,188.0,209.74499999999998,2018-12-27 03:07:32.790255,2018-12-27 03:07:32.812000,2018-12-27 03:07:33.000000,calm wanted to sell it
564,2011731.wav,21.928,1071.0,1092.9279999999999,2018-12-27 06:09:39.907072,2018-12-27 06:09:39.929000,2018-12-27 06:09:41.000000,did you want something
565,2011758.wav,22.447000000000003,1004.0,1026.4470000000001,2018-12-27 07:04:37.973553,2018-12-27 07:04:37.996000,2018-12-27 07:04:39.000000,i don't want to forget
566,2011916.wav,26.474999999999998,923.0,949.4749999999999,2018-12-27 05:29:00.050525,2018-12-27 05:29:00.077000,2018-12-27 05:29:01.000000,i want to see tom first
567,2011940.wav,20.453,1031.0,1051.453,2018-12-27 03:40:37.948547,2018-12-27 03:40:37.969000,2018-12-27 03:40:39.000000,i want you to stay here
568,2011962.wav,25.572999999999997,944.0,969.573,2018-12-27 02:43:32.030427,2018-12-27 02:43:32.056000,2018-12-27 02:43:33.000000,tom wanted to punish me
569,2012112.wav,20.724,1104.0,1124.7240000000002,2018-12-27 03:33:39.875276,2018-12-27 03:33:39.896000,2018-12-27 03:33:41.000000,i don't want to die here
570,2012144.wav,23.015,69.0,92.015,2018-12-27 01:39:41.907985,2018-12-27 01:39:41.931000,2018-12-27 01:39:42.000000,no one to see council that
571,2012198.wav,25.269,493.0,518.269,2018-12-27 00:35:57.481731,2018-12-27 00:35:57.507000,2018-12-27 00:35:58.000000,we don't want to do that
572,2012204.wav,114.953,393.0,507.953,2018-12-26 22:18:03.492047,2018-12-26 22:18:03.607000,2018-12-26 22:18:04.000000,we want common our table
573,2012450.wav,23.363,655.0,678.363,2018-12-27 03:55:06.321637,2018-12-27 03:55:06.345000,2018-12-27 03:55:07.000000,i want my kids to be safe
574,2012499.wav,22.685,445.0,467.685,2018-12-27 06:48:44.532315,2018-12-27 06:48:44.555000,2018-12-27 06:48:45.000000,i'd like a car like yours
575,2012693.wav,49.787,99.0,148.787,2018-12-27 02:34:25.851213,2018-12-27 02:34:25.901000,2018-12-27 02:34:26.000000,i'll watch you to analyze this
576,2012728.wav,21.180999999999997,794.0,815.181,2018-12-27 03:39:42.184819,2018-12-27 03:39:42.206000,2018-12-27 03:39:43.000000,tom was married to want him
577,2012959.wav,23.446,984.0,1007.446,2018-12-26 22:13:20.992554,2018-12-26 22:13:21.016000,2018-12-26 22:13:22.000000,i know you want to help him
578,2013558.wav,21.723,192.0,213.72299999999998,2018-12-27 03:37:21.786277,2018-12-27 03:37:21.808000,2018-12-27 03:37:22.000000,i know how badly you want it
579,2013561.wav,23.415,141.0,164.415,2018-12-26 23:55:09.835585,2018-12-26 23:55:09.859000,2018-12-26 23:55:10.000000,i really want to impress tall
580,2013628.wav,24.466,220.0,244.46599999999998,2018-12-27 05:20:06.755534,2018-12-27 05:20:06.780000,2018-12-27 05:20:07.000000,i'd like to make a statement
581,2013944.wav,23.412,545.0,568.412,2018-12-27 01:05:09.431588,2018-12-27 01:05:09.455000,2018-12-27 01:05:10.000000,i want to be in show business
582,2014040.wav,19.817999999999998,174.0,193.81799999999998,2018-12-27 04:46:13.806182,2018-12-27 04:46:13.826000,2018-12-27 04:46:14.000000,what do you want the list for
583,2014254.wav,35.043,456.0,491.043,2018-12-27 02:09:16.508957,2018-12-27 02:09:16.544000,2018-12-27 02:09:17.000000,i assumed you'd want me to pay
584,2014281.wav,24.384,824.0,848.384,2018-12-27 02:36:41.151616,2018-12-27 02:36:41.176000,2018-12-27 02:36:42.000000,i don't want to see this again
585,2014314.wav,22.539,427.0,449.53900000000004,2018-12-26 22:39:18.550461,2018-12-26 22:39:18.573000,2018-12-26 22:39:19.000000,i want to see it on in my office
586,2014376.wav,24.127,105.0,129.12699999999998,2018-12-27 01:03:03.870873,2018-12-27 01:03:03.895000,2018-12-27 01:03:04.000000,tom wants very much to see you
587,2014656.wav,25.399,855.0,880.399,2018-12-26 22:04:45.119601,2018-12-26 22:04:45.145000,2018-12-26 22:04:46.000000,i don't want to talk about love
588,2014734.wav,19.706999999999997,1083.0,1102.707,2018-12-27 04:02:19.897293,2018-12-27 04:02:19.917000,2018-12-27 04:02:21.000000,it isn't something i want to do
589,2014774.wav,18.596999999999998,854.0,872.597,2018-12-27 06:54:58.127403,2018-12-27 06:54:58.146000,2018-12-27 06:54:59.000000,what do you want me to call you
590,2015110.wav,22.743,518.0,540.7429999999999,2018-12-27 05:59:54.459257,2018-12-27 05:59:54.482000,2018-12-27 05:59:55.000000,all i want now is a glass of water
591,2016610.wav,24.744,196.0,220.744,2018-12-27 03:56:01.779256,2018-12-27 03:56:01.804000,2018-12-27 03:56:02.000000,i don't want to forget tom's face
592,2016651.wav,22.057,549.0,571.057,2018-12-27 00:53:34.428943,2018-12-27 00:53:34.451000,2018-12-27 00:53:35.000000,i don't want to see what i'm up against
593,2016676.wav,23.652,543.0,566.652,2018-12-27 03:35:25.433348,2018-12-27 03:35:25.457000,2018-12-27 03:35:26.000000,i wanted you to have a little phone
594,2016947.wav,24.582,658.0,682.582,2018-12-27 06:39:21.317418,2018-12-27 06:39:21.342000,2018-12-27 06:39:22.000000,they want us to come in right away
595,2016969.wav,30.397000000000002,1018.0,1048.397,2018-12-27 00:30:07.951603,2018-12-27 00:30:07.982000,2018-12-27 00:30:09.000000,wait i want to show you something
